TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
237.191836735,-153.37,3.85346,1.96657,3.29742,2.36307,6.10938,5.01497,4.34279,2.3338,3.30262,1.47446,1.84933,0.799,2.1843,0.710236,0.770703,-1.32848,-0.410013,-0.0236048,1.07446,1.61612
237.215056689,-150.554,5.10922,2.24287,3.6009,0.51104,2.81429,4.6806,4.20817,1.96238,3.32283,2.2946,0.656052,0.0462346,0.491912,-0.00514606,-0.693483,-0.975788,0.235658,0.140309,2.71574,3.94418
237.238276644,-151.805,3.19127,3.79614,2.916,3.64544,6.33858,3.2649,4.28523,1.65926,0.275359,0.177009,1.94872,2.52116,1.74757,1.75576,1.53857,-0.621947,0.280353,0.356336,3.47943,1.70298
237.261496599,-136.063,4.92398,1.55135,2.19105,0.898696,2.07784,1.49768,1.44933,1.79077,2.74086,2.40701,3.1316,3.16033,0.407466,-0.492037,1.88082,0.885449,0.403883,-0.863715,1.60466,2.53099
237.284716553,-158.149,0.326293,-1.22416,-3.81596,-7.15062,-2.39761,-2.63277,-1.88993,-0.941239,2.11999,1.8938,1.6467,2.18615,0.934601,-1.39872,-0.202254,0.294877,0.990521,2.04401,2.51818,1.41983
237.307936508,-160.735,4.46134,2.52701,6.17178,-2.8165,0.0871863,0.764326,3.26325,2.80277,4.34869,5.38926,5.417,3.48014,1.79739,1.49019,1.43721,-1.06595,-0.0956679,0.20453,0.193373,2.13684
237.331156463,-160.248,8.97957,1.98132,4.2512,-1.87987,3.15098,-0.52056,3.10442,2.25368,3.89748,6.18997,3.75696,-0.581708,0.177893,1.68747,1.48178,-0.0837349,-2.62508,-0.814383,1.86577,2.48549
237.354376417,-159.899,4.4825,0.181226,4.34721,-3.20614,1.13823,1.86491,4.16276,4.16585,5.4537,4.1443,2.25506,0.675518,3.03483,0.406507,0.343456,1.36079,3.92461,0.820125,-1.52362,-0.788241
237.377596372,-152.703,4.18161,1.24544,3.79542,-3.14929,4.56972,4.81254,7.84089,5.19653,5.22107,1.34087,-1.05614,-1.65899,-2.17986,-1.85597,-0.560162,0.789397,2.47039,0.682699,0.381144,1.07037
237.400816327,-158.926,2.25227,7.11686,7.3239,-4.22269,0.115619,1.7705,4.07547,5.18057,5.06379,3.89482,1.91938,2.41769,1.80371,1.91418,2.29053,1.7184,0.462512,-1.82791,0.287709,1.87378
237.424036281,-162.582,4.16656,5.46351,7.97048,-1.92262,2.01059,1.04014,5.46285,4.75774,5.95727,5.81532,2.38677,-1.21143,-0.959587,1.1185,0.876574,-0.291076,-0.166448,0.479638,0.857753,0.286721
237.447256236,-163.704,6.86327,4.06588,7.83404,-0.384602,4.81621,0.116259,4.00419,3.05662,4.32414,3.04064,1.53666,-1.63805,-1.10334,-0.372871,-0.693748,0.421468,0.141589,2.43539,4.43116,-0.512725
237.470476190,-139.779,5.21325,0.740597,2.57034,4.00007,5.2266,3.40275,2.30913,2.20094,3.99833,1.81749,1.94647,1.18822,1.72465,0.128978,2.05261,-1.72464,-1.46678,0.625744,2.68377,1.0246
237.493696145,-150.311,5.31367,2.82736,3.32509,-0.132544,4.08355,3.77118,4.49906,3.66866,2.5038,1.88422,1.46659,0.583654,1.0001,0.844177,1.47401,0.689176,-0.895867,-2.52456,0.168845,1.71806
237.516916100,-154.492,5.51563,5.78646,4.3949,-0.635039,3.97825,4.18461,5.1697,2.43233,0.938752,0.613348,1.75976,2.00641,2.08879,-0.0563748,2.23865,-0.609714,-0.993145,-1.63352,0.506609,1.80201
237.540136054,-153.159,5.72631,3.78653,6.17171,1.31552,5.41457,3.73779,4.29446,3.77199,3.46585,1.10137,2.03313,1.2581,0.37155,0.508386,1.82649,0.767327,-0.723031,1.46662,1.17379,-0.417476
237.563356009,-148.861,4.11135,3.3999,3.65059,1.88497,5.90499,3.7068,1.14534,0.710794,3.07154,1.81522,2.17099,1.27718,-0.00770392,-0.257172,-1.1852,-0.231832,1.13039,2.72894,2.66237,2.45227
237.586575964,-148.748,5.25946,4.64682,4.69937,1.69372,4.54547,3.9897,4.1125,3.27185,1.74628,1.42043,1.5254,0.0534623,0.84705,2.31772,0.810959,-0.463889,-1.82157,-1.97817,1.29382,1.216
237.609795918,-148.15,5.6014,4.7647,4.72202,3.14369,3.33668,3.27772,4.1024,3.81982,2.64094,1.46247,2.23101,-0.529762,-0.913648,-0.459882,0.456968,0.517765,1.02482,-0.331711,2.79374,3.52531
237.633015873,-146.664,4.75961,2.49254,2.81792,0.937542,3.34423,4.85923,1.62822,0.0424919,-0.0244393,0.230062,1.3857,-0.353849,3.26773,2.5742,2.34396,1.51809,1.70949,1.52254,2.30295,1.0853
237.656235828,-149.352,4.481,4.16931,2.8261,1.7133,5.54007,4.14715,3.56438,2.02592,1.24153,0.586776,3.02982,-0.0164271,1.04592,3.16527,3.25365,2.01852,0.738411,-3.01769,-0.708697,1.57093
237.679455782,-151.11,-1.02449,-2.70161,-3.1724,-7.24569,-1.59898,-0.838241,0.828503,2.11271,2.42693,3.39132,3.16735,1.07948,0.821995,-1.22084,-1.35466,-2.79975,-0.682401,1.20825,1.70952,1.29567
237.702675737,-156.484,4.01706,2.86022,6.10657,-0.983983,0.283665,1.29862,2.01477,1.28105,3.99482,5.31395,2.91105,1.7365,1.34943,-0.256256,-1.55194,-3.50821,-0.275994,0.750977,0.307422,0.791201
237.725895692,-163.659,5.58002,1.48603,5.35214,-1.0031,4.3862,2.62702,4.33605,3.73352,5.25406,5.65508,5.10558,4.50549,0.451582,-1.3333,-0.510242,-2.84107,-0.974352,-0.130892,0.134398,0.232644
237.749115646,-164.491,3.05365,-1.42854,4.11144,-4.81351,0.656774,2.27678,5.82585,5.01961,4.23424,3.40798,3.97526,2.54629,3.08697,1.83747,3.39814,2.81795,3.40015,2.0945,-0.708412,-0.21203
237.772335601,-154.807,1.07812,4.10982,6.18216,-0.167982,3.46158,0.439252,3.52472,4.41805,4.97213,1.73667,-0.506251,-2.78195,-2.01317,-0.950127,0.470648,0.651392,2.86047,2.6504,1.12718,-0.180861
237.795555556,-161.173,5.79906,7.34139,5.0364,-2.48689,2.2259,2.07898,5.37411,5.36905,4.17405,2.37452,1.04332,-0.90935,-1.43473,0.505414,-2.364,-0.54697,1.97414,2.83242,2.67509,0.802613
237.818775510,-165.144,1.0039,4.50326,7.80707,0.277544,4.54541,3.17296,4.73543,3.3539,6.02775,5.03994,2.18107,-0.389417,1.36817,2.31227,3.16499,0.998925,-0.937621,-1.93335,-0.394795,0.997954
237.841995465,-162.182,8.54758,4.47299,6.42359,-1.56317,5.59407,0.483019,1.52747,0.839901,5.43081,4.68321,3.8708,1.51046,0.623549,0.69913,0.969681,0.185733,-1.99844,1.94116,3.05001,1.22284
237.865215420,-141.549,6.28112,2.31311,0.961705,-0.210878,2.80068,2.53204,2.97395,1.55009,-0.422879,-1.18523,-0.0886656,0.912259,4.86999,1.52278,0.67078,0.126207,-0.955488,0.542443,3.09878,3.84482
237.888435374,-149.791,2.63203,2.71142,2.23781,0.93316,4.72267,2.95011,3.27695,1.911,-0.18958,-0.735781,1.64552,4.73638,5.36657,2.75205,2.90154,2.65112,2.49821,0.823498,1.24022,0.127528
237.911655329,-145.975,6.5587,3.47692,2.52382,-0.389004,5.08145,1.66679,1.83378,0.835557,1.5164,0.903499,3.15971,2.47422,2.42847,0.496517,1.71552,0.463532,-1.47437,0.458695,1.42086,1.67251
237.934875283,-146.922,4.32418,2.63914,5.66069,2.95092,4.77763,0.455338,0.867709,2.48357,2.42444,0.632853,2.68455,0.929242,2.03941,2.54334,2.23931,0.616365,0.111006,-1.21088,0.598094,2.49326
237.958095238,-148.928,6.72991,3.99413,3.31772,-0.192653,4.81864,4.90784,4.45573,0.0251438,2.34013,1.22621,2.17737,0.703738,1.40317,0.454004,-0.518654,-0.809606,0.702111,2.62889,3.13659,1.33881
237.981315193,-149.421,5.27749,5.64252,4.71227,2.25912,4.74941,0.068742,0.72734,1.33042,2.79708,-0.832583,-2.59231,-0.0498979,1.34869,1.84958,1.89201,1.46431,1.81764,0.993227,2.65318,1.16668
238.004535147,-152.75,5.37405,5.05311,3.19719,3.41261,4.06888,2.84715,5.77447,2.84747,3.75888,0.751012,-1.23249,0.319205,2.24017,1.47499,2.27859,-0.179829,-0.638539,0.571767,0.520646,1.25763
238.027755102,-153.649,1.41077,5.57829,5.18099,0.824613,5.59313,4.48133,3.97775,3.44734,1.52034,-1.09523,0.204558,1.03222,3.13969,2.60832,3.89436,1.31478,0.785503,1.26254,0.306477,-0.962011
238.050975057,-149.557,2.65113,3.62375,1.80955,1.54463,3.80904,2.1599,3.97876,2.96247,1.05752,-2.38576,0.679161,1.01034,2.95917,3.82069,2.1184,1.06307,1.68147,1.42472,1.9138,1.73133
238.074195011,-142.395,-3.89641,-4.80038,-1.30552,-3.60103,-0.403337,-1.41083,-0.377516,1.20948,4.19395,5.14422,5.54641,3.12114,0.846663,-3.16513,-1.4426,-1.28958,0.823049,1.89278,2.7579,2.96738
238.097414966,-158.308,2.42414,1.04552,4.40056,-1.11897,0.469287,-0.778092,-0.51718,2.01773,5.66109,7.19112,4.60551,0.263014,-0.381508,-2.27621,-2.45112,-3.79603,-1.29334,-0.527308,-1.2253,-1.46541
