TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
147.911111111,1.48249,0,0,2.43365,0.408981,0.273311,0.955821,0.109411,3.2219,0.0791678,0.246259,0.0125498
147.957551020,1.3406,0,0,2.78002,0.00838272,0.167028,0.853212,0.111901,3.24594,0.0403053,0.158934,0
148.003990930,1.49689,0,0,2.7982,0,0.0825353,0.57613,0.0937557,3.70092,0.000263078,0.208446,0
148.050430839,1.71564,0,0,2.86159,0.0116101,0.185862,0.227616,0.0591429,3.79103,0.0223645,0.280673,0.00562545
148.096870748,1.84607,0.00223789,0.000606536,2.81387,0.00806075,0.177184,0,0.0577936,3.68975,0.057851,0.343662,0.0116201
148.143310658,1.9282,0.0888856,0.0477836,2.91514,0,0.12603,0.105205,0.072474,3.25739,0,0.431737,0.0302545
148.189750567,1.78906,0.0207739,0.0766611,3.06131,0,0.121781,0.270689,0.0826452,3.06047,0,0.642787,0.0830864
148.236190476,1.54354,0,0.0281222,3.22348,0,0.0924941,0.404938,0.126413,2.93177,0.214924,0.731709,0.188492
148.282630385,1.53974,0,0,3.2025,0,0.054116,0.386187,0.09531,2.85823,0.18276,0.731587,0.0745967
148.329070295,1.58256,0,9.50014e-05,3.07773,0,0.00253006,0.416086,0.0932104,3.00701,0.0910213,0.508902,0
148.375510204,1.78537,0,0,2.75449,0.427406,0.0292355,0.390473,0.0813169,3.41195,0.0933892,0.351358,0
148.421950113,1.73835,0,0,2.02676,0.907676,0.94459,0.235547,0.0592599,3.60384,0.0865147,0.268671,0
148.468390023,2.04826,0.00208261,0,1.75221,0.513042,1.2659,0.071319,0.0787227,3.50126,0.0818249,0.134295,0
148.514829932,2.0438,0.109603,0.0821818,2.04967,0.0292984,1.50776,0.0160889,0.130787,3.31513,0.0131098,0.0391384,0.0336501
148.561269841,2.26065,0.150238,0.169988,1.95261,0,1.57765,0,0.0455,3.34222,0.0142818,0.0345488,0.0579478
148.607709751,2.49446,0.229412,0.24012,2.08721,0.109606,1.50257,0.00907678,0.178823,2.92526,0.0137594,0.048023,0.0864976
148.654149660,2.50789,0.522843,0.177856,2.13674,0.108521,1.41488,0.184277,0.113342,2.36273,0.00718149,0.0486276,0.118046
148.700589569,2.63324,1.34108,0.00145802,1.96245,0.152845,1.26383,0.454859,0.0969574,2.07328,0.0288029,0.127393,0.0253723
148.747029478,2.6455,1.55116,0,1.11975,0.140609,1.50941,0.303338,0.155269,2.41557,0.0410349,0.123983,0
148.793469388,2.0784,2.39882,0,0.750577,0.0895412,1.15103,0.317771,0.308759,2.10486,0.0873329,0.724883,0
148.839909297,1.03314,2.98275,0.030083,1.00713,0.0187311,0.940669,0.661186,0.281148,1.98213,0,1.0894,6.14144e-05
148.886349206,0.49129,3.01694,0.000116419,1.17051,0.00319191,0.716244,1.1479,0.033758,2.2291,0,1.14485,0.00012514
148.932789116,0.230327,3.03763,0.00052864,1.14696,0.0843913,0.63951,1.38662,0,2.22835,0,1.21823,0.000151321
148.979229025,0.141132,2.7954,0,1.08005,0.0525523,0.687607,1.6487,0.0295785,2.07646,0.0802714,1.22114,0.000144782
149.025668934,0.27444,2.42324,0,0.896821,0.0122601,0.733123,1.54383,0.0617517,2.29539,0.0792151,1.25979,0.0176533
149.072108844,0.520772,1.70533,0,1.75288,0.249381,0.563501,0.794333,0.210065,2.38099,0.0659417,1.47974,4.56249e-05
149.118548753,1.09611,1.34054,0,3.02684,0.0708812,0.274293,0.364345,1.08614,1.05045,0.0601755,1.96706,0.0652014
149.164988662,1.01004,1.4765,0,3.19502,0.0280111,0.179289,0.366057,1.01361,0.919625,0.0306321,2.01925,6.76148e-05
149.211428571,0.566356,1.75811,0,3.16043,0.00369118,0.297076,0.38527,0.749003,0.878745,0.0228904,2.08853,0.000131098
149.257868481,0.185712,2.09496,0.0179926,3.00999,0.027639,0.279434,0.750281,0.532589,0.566292,0,2.08125,0.00013197
149.304308390,0.00230138,2.35464,0.0341039,2.79916,0.172382,0.14597,0.950717,0.754034,0.293658,0,2.41099,0.0283047
149.350748299,0.0671511,2.47263,0.000243464,2.34554,0.190569,0.168935,0.805688,0.774244,0.321476,0.0732006,2.59758,0.0968801
149.397188209,0.0322295,2.39436,0,2.15056,0.227521,0.194915,0.641852,0.53557,0.586361,0.081527,2.66306,0.0659344
149.443628118,0.0334999,1.88792,0,2.49005,0.24743,0.368579,0.546903,0.330764,0.893898,0.0726683,2.6469,0.035798
149.490068027,0.027377,1.57434,0.0816331,2.72059,0.137349,0.445515,0.416308,0.658553,0.572892,0.062716,2.77888,0.0124676
149.536507937,0,1.48996,0.0784989,2.7203,0.0320503,0.372004,0.44737,0.653447,0.285067,0.0532473,2.75003,3.7718e-06
149.582947846,0,1.87367,0,2.54227,0.0194924,0.322919,0.559245,0.506136,0.293529,0.0138863,2.54316,4.53513e-05
149.629387755,0,2.22023,0,2.51944,0.0213304,0.0883178,0.679564,0.512003,0.282921,0,2.28988,8.95691e-05
149.675827664,0,2.3637,0.00176295,2.67993,0,0.0682712,0.698553,0.916304,0.507205,0.110638,1.98893,0.000102725
149.722267574,0,2.4859,0.0950022,2.85958,0.000276615,0.0703013,0.613665,1.19656,0.500889,0.010565,1.9955,0.000100081
149.768707483,0,2.60272,0.201753,2.82033,0,0.0963051,0.581855,1.20021,0.424634,0.0891203,2.00238,0.00926224
149.815147392,0.00805974,2.64655,0.23456,2.72516,0.00793713,0.115844,0.637685,1.01559,0.390558,0.0694788,2.07133,6.76443e-05
149.861587302,0.0860773,2.31484,0.000852796,2.51375,0.201347,0.150412,0.503327,1.44925,0.253674,0.0684978,2.05909,1.23614e-05
149.908027211,0.113842,1.92692,0.000500063,2.67866,0.184913,0.0997804,0.54216,1.37596,0.125308,0.053273,1.92501,4.80473e-05
149.954467120,0.0527605,1.9065,0.0853425,3.16132,0.0451922,0.0693271,0.998695,1.03681,0.111917,0.0336844,1.698,0.000112104
150.000907029,0,1.87164,0.0682923,3.18447,0.00805028,0.108889,1.14952,0.646314,0.244269,0,1.43668,0.000240674
150.047346939,0,1.83642,0.0742463,3.11447,0.0262901,0.113127,1.20086,0.742692,0.239284,0,1.59205,0.000278731
150.093786848,0,1.79717,0.0654137,2.81828,0.0280325,0.0852059,1.27805,1.18422,0.378475,0,1.8004,0.0142703
150.140226757,0.0297847,1.65845,0.086685,2.50976,0,0.0720283,1.28303,1.25909,0.281135,0.0951471,1.90777,0.0947347
150.186666667,0.0358442,1.55225,0.0691777,1.82747,0,0.074384,1.29345,1.2774,0.254473,0.0985864,2.03897,0.155974
150.233106576,1.14442,1.48739,0.0143279,1.36561,0.161799,0.706391,1.18754,1.05865,0.239278,0.0801757,1.8646,0.0751029
150.279546485,1.60946,1.79608,0,1.31991,0.27901,1.41008,0.538501,0.344388,0.385471,0.0661569,1.59509,0
150.325986395,1.69601,1.92975,0,1.23174,0.167681,1.03948,0.314339,0.28551,0.893212,0.0523339,1.88988,0
150.372426304,1.51759,1.94539,0.0724898,1.19979,0.14974,0.438514,0.388794,0.164024,1.5795,0,2.03171,0
150.418866213,0.672043,2.42382,0.116419,1.05002,0.0931532,0.491431,0.782681,0.0320921,1.83235,0,2.19978,0
150.465306122,0,3.28207,0.165103,0.559681,0.0137803,0.827149,1.10223,0.0470852,1.77466,0,2.50078,0
150.511746032,0,3.39332,0.19485,0.173641,0,0.918555,1.40884,0.00819614,1.46886,0.0437387,2.59516,0.00496633
150.558185941,0,3.00531,0.216284,0.2655,0,0.700781,1.71841,0.0712272,0.658547,0.0834712,2.75785,0.13396
150.604625850,0.00212506,2.54016,0.276796,0.660941,0,0.80009,1.60033,0.307651,0.201336,0.075965,2.83484,0.0998557
150.651065760,0.166548,1.52899,0.295717,1.22696,0.0460283,0.920345,1.97028,0.0482141,0.457479,0.0676586,2.51375,0.0621893
150.697505669,1.0141,0.947694,0.127733,0.901947,0.0114774,1.03022,2.40879,0.0607841,1.11878,0.0773815,2.20396,0
150.743945578,0.700599,1.12068,0.0703678,0.522356,0,1.35282,2.41808,0.0121361,0.648204,0.0497824,2.30646,0.114264
150.790385488,0.298657,1.46205,0.134719,0.567214,0.0648641,2.19485,1.87084,0.0141452,0.0605008,0,2.43273,0.0831426
150.836825397,0.234365,2.02477,0.161725,0.324644,0.243181,2.53468,1.58492,0.0370719,0.0271362,0.0643863,2.55784,0
150.883265306,0.281146,2.17199,0.22746,0.0535296,0.181551,2.51026,1.74484,0.103472,0.338108,0.269382,2.55933,0.024166
150.929705215,0.396025,2.44473,0.153089,0.137368,0,2.51694,1.70184,0.0428585,0.335295,0.342173,2.5172,0.0831864
150.976145125,0.367167,2.44756,0.00123606,0.104105,0.0299143,2.68273,1.68637,0.0680871,0.779609,0.367292,2.12423,0.0829431
151.022585034,0.0334736,2.67912,0.0734737,0.0682643,0.124691,2.51357,1.61888,0.080661,1.03289,0.0636445,1.97866,0.03643
151.069024943,0,2.84432,0.0489524,0.0313676,0.0245434,1.93196,1.72515,0.0814136,1.09019,0.0347215,2.25344,0.0104275
151.115464853,0,3.15914,0.0245564,0.199877,0.0106148,1.26609,1.89313,0.0681293,0.595141,0.0402634,2.32839,6.76474e-05
151.161904762,0,3.11441,0.0116516,0.092362,0,1.55058,2.15898,0.0381954,0.531312,0.00638067,2.37408,6.57688e-05
151.208344671,0.20349,2.8829,0.0255224,0.000922683,0,1.96005,2.24173,0.0269736,0.592198,0,2.19315,4.26533e-05
151.254784580,0.390404,2.67019,2.02323e-05,0.00777018,0.0236753,2.43683,1.81671,0.062776,0.533743,0.0328961,2.41599,0.000490104
151.301224490,0.52266,2.45384,0,0.00295692,0.0159985,2.56263,1.3967,0.0230451,0.484676,0.0178137,2.94535,0.0864548
151.347664399,0.493628,2.01083,0,0,0.0012699,2.58981,1.25957,0.0270993,0.556114,0.0734628,3.07452,0.0724624
151.394104308,0.633251,1.79618,0,0,0.00107236,2.76246,1.40075,0.0211843,0.526064,0.0963454,3.11779,0.0655716
151.440544218,0.326134,2.40576,0.022709,0.0461862,0.0440481,2.64002,1.21478,0.0406149,0.0860197,0.0822,3.36779,0.0337452
151.486984127,0,2.32907,0.109905,0,0.317083,1.88188,1.34103,0.0665151,0.0703948,0.0484435,3.68392,0
151.533424036,0.25101,2.18227,0.169694,0.000541472,0.352391,1.28953,1.56775,0.0797523,0.0236762,0,3.66647,0
151.579863946,1.23315,1.85948,0.149849,0,0.28913,1.34421,1.51837,0.205479,0.00941249,0,3.41569,0
151.626303855,1.62776,1.80765,0.0546431,0.00448565,0.225958,1.52396,1.76295,0.421098,0.0159949,0,2.68963,0
151.672743764,1.7248,1.96966,0.000188291,0.00687054,0.241682,1.61509,1.9323,0.504151,0,0,2.26052,0.0157198
151.719183673,1.61441,2.03933,0.00114434,0.000108814,0.184841,1.70377,2.04872,0.455008,0.0273542,0.0213648,2.24566,0.0178725
151.765623583,1.38468,2.23796,0.00154578,0,0.0420616,1.54332,1.93609,0.465847,0.18048,0.171804,2.15559,0.00040382
151.812063492,0.581846,3.11892,0.00202973,0.286522,0.234884,1.61492,1.27518,0.385405,0.403217,0.122562,2.0437,0.0162536
151.858503401,0.765191,2.96503,0.00168674,0.499801,0.172103,1.32185,1.0504,0.154484,1.23407,0,1.97517,0.0100076
151.904943311,0.710364,2.66055,0,0.801118,0,1.57273,1.19002,0.0736773,1.49544,0,1.78607,0.0179387
151.951383220,0.686171,2.36194,0,0.934159,0,2.15404,1.20894,0.0655046,1.57393,0.00503024,1.51696,0.0236277
151.997823129,0.68972,2.05409,0,0.833207,0.0220053,2.33482,1.21383,0.00600667,1.62711,0.0255783,1.29017,0.0126118
152.044263039,0.893329,2.04136,0.0637854,0.87329,0,2.41148,0.99115,0,1.94572,0.0356998,1.16606,0
152.090702948,1.12833,1.82522,0.122483,1.06081,0,2.45191,0.781037,0.0445745,2.10196,0.121474,1.12161,0
152.137142857,1.20363,1.71097,0.117184,1.24044,0,2.36522,0.432205,0.322356,1.69984,0.192273,1.33729,0.0850015
152.183582766,1.53409,1.2625,0.0107328,1.2041,0.019761,2.44642,0.272303,0.0497742,1.50046,0.169927,1.27437,0.0818259
152.230022676,1.29576,1.48951,0.0409662,0.823156,0.136735,2.28638,0.29066,0.0519803,1.55853,0.118992,1.82579,0
152.276462585,0.735779,1.7845,0.613361,0,0.12233,2.71025,0.0306626,0.0635506,1.62588,0.0536523,2.266,0
152.322902494,0.298424,1.6309,0.334246,0,0.0726186,2.77999,0.0420182,0.065527,1.25867,0.0172784,2.79377,0.103075
152.369342404,0.171421,1.66244,0.168437,0.0163362,0.0269093,2.7761,0.0388699,0.0181864,1.03364,0.0138514,2.76664,0.0293045
152.415782313,0.158854,1.7135,0.291235,0.0168845,0.129874,2.89926,0.0112429,0,1.28126,0.0162107,2.36434,0
152.462222222,0.138601,1.5438,0.456099,0.0756749,0.216161,2.92249,0.0202394,0,1.53253,0.0291393,2.09829,0
152.508662132,0.125186,1.22297,0.44294,0.292963,0.228444,2.88976,0.0177808,0,1.67834,0.120275,1.79936,0
152.555102041,0.61103,1.3551,0.299956,0.303908,0.185818,2.97046,0.027032,0.0276685,1.41496,0.174224,1.61972,0.038713
152.601541950,1.21,1.38847,0.192734,0.217067,0.143554,2.91466,0.149407,0.0534118,0.612281,0.130252,1.80655,0.0667139
152.647981859,1.38986,1.41097,0.285221,0.049202,0.0811192,2.58283,0.29525,0.0607497,0.207101,0.0312024,2.02572,0.0297872
152.694421769,0.908346,1.41852,0.182629,0.0448029,0.0340029,2.95992,0.120812,0.0687167,0.65626,0.0176657,2.04663,0
152.740861678,0.654024,1.38795,0.161359,0.196859,0.00432012,2.94537,0.0434207,0.0475504,1.31136,0.0364303,1.96075,0.0389665
152.787301587,0.505883,1.29742,0.33894,0.518045,0.0360631,2.91098,0.0108405,0,1.62431,0.0152059,1.74203,0.0442475
152.833741497,0.325739,1.21638,0.490997,0.65253,0.202486,2.9241,0.0189966,0,1.63941,0.0393571,1.68678,0
152.880181406,0.485664,1.14862,0.449148,0.778657,0.0274406,2.76088,0,0,1.57702,0.12489,1.97496,0
152.926621315,0.467814,1.12293,0.253571,0.542815,0,2.74268,0,0.000492822,1.48134,0.19148,2.13451,0
152.973061224,0.472596,1.31631,0.169713,0.36822,0.0468652,2.66752,0.0952091,0.0278715,1.64118,0.325088,1.58422,0.168567
153.019501134,0.339174,1.96301,0.00462272,0.292646,0.0974366,2.40365,0.113941,0.0498598,1.9045,0.423362,0.63914,0.609619
153.065941043,0.174272,2.49032,0,0.443557,0.0649193,2.40417,0.0708614,0.06413,2.15129,0.255644,0.0407842,0.698968
153.112380952,0.119923,3.18885,0.00815909,0.55646,0.00788202,2.2958,0.0517596,0.0737414,2.41388,0.0755043,0,0.498255
153.158820862,0.0744702,3.59907,0.00618117,0.581895,0.0218403,2.38551,0.0707409,0.0262353,2.32459,0.00674248,0.154855,0.129623
153.205260771,0.036076,3.70673,0.000147984,0.513339,0.00578429,2.22134,0.0676085,0.0400252,2.33709,0.00267458,0.313757,0.0415986
153.251700680,0.0402114,3.63487,0.000115081,0.401659,0.0263065,1.87824,0.107866,0.165151,2.21175,0.00612089,0.498829,0
153.298140590,0.0580053,3.43609,0,0.426783,0,1.81102,0.20959,0.066506,2.10743,0.0848712,0.404537,0
153.344580499,0.127477,3.38893,0,0.632586,0.0168945,1.84507,0.309164,0.0508504,2.05053,0.0772271,0.0937418,7.88324e-06
153.391020408,0.133604,3.62362,0,0.379203,0.149644,1.53434,0.354905,0.0902371,2.50939,0.0713179,0.0433129,3.76209e-05
153.437460317,0.136611,3.73173,0,0.183253,0.215701,1.76371,0.162035,0.176063,2.57069,0.0566815,0.315158,3.46944e-06
153.483900227,0.0600553,3.51882,0,0.294478,0.0423304,1.71791,0.0514404,0.140665,2.6556,0.030092,0.466519,4.20329e-05
153.530340136,0.0525019,3.11529,0.0281015,0.972626,0.00894941,1.56024,0.0647656,0.0571196,2.72725,0,0.429322,0
153.576780045,0.152366,2.49739,0.0262469,1.70865,0.027238,1.1444,0.0374612,0.0758744,2.69782,0,0.352162,0.0212338
153.623219955,0.258582,1.69031,0.00196932,1.86501,0.00327652,0.772558,0.0589136,0.192811,2.95403,0,0.378616,0.0174046
153.669659864,0.332654,1.38993,0,1.99878,0,0.57983,0.00356232,0.300441,2.97518,0.0920549,0.48094,0.00449411
153.716099773,0.287819,1.34038,0,2.23363,0,0.455825,0.0044491,0.154829,2.7263,0.0975775,0.454088,0.0247656
153.762539683,0.0688599,1.80054,0.0647577,2.27001,0.0551636,0.343319,0.140962,0.09034,2.5803,0.0744004,0.328248,0.0061315
153.808979592,0.806832,1.91701,0.12586,1.73469,0.165344,0.529633,0.476296,0.0766217,3.17121,0.0267509,0.217286,0
153.855419501,0.94508,1.13514,0.0136429,2.02582,0.0964366,0.733086,0.42575,0.0955833,3.76644,0,0.234398,0
153.901859410,1.29995,0.57764,0.028503,2.3834,0,0.667727,0.224926,0.0656999,3.76156,0,0.312064,0
153.948299320,1.60736,0.00611091,0.0335371,2.66561,0.0165605,0.414257,0.121636,0.0465781,3.63574,0.0136801,0.372095,0
153.994739229,1.98936,0.132319,0.00303543,2.7788,0.00825551,0.0595112,0.0185617,0.0503389,3.43288,0,0.374778,0
154.041179138,2.0089,0.202,0.0833553,2.88101,0.0086358,0,0,0.0456345,3.26822,0,0.391388,0.0295649
154.087619048,1.73092,0.155665,0.138625,2.79891,0.0972228,0,0.066606,0.0474243,3.0797,0.00540308,0.340869,0.0684736
154.134058957,1.51554,0.032499,0.0071668,2.51837,0.177291,0,0.521948,0.0748604,2.95724,0.108275,0.269135,0.0125109
154.180498866,2.26183,0,0,1.95126,0.318124,0.370762,0.899612,0.083047,3.00737,0.104481,0.387482,0
154.226938776,2.65583,0,0,2.38002,0.00238331,0.475461,0.747598,0.0747427,3.23742,0.0600977,0.161247,0
154.273378685,2.24292,0,0,2.58954,0,0.256441,0.424532,0.0622112,3.58391,0.09078,0.155964,0
154.319818594,1.83831,0,0,2.75748,0.0176977,0.116892,0.0845852,0.0380293,3.47166,0.111884,0.251785,0
154.366258503,1.69231,0,0.000104978,2.97872,0.0246736,0.131001,0.0505886,0.0352641,3.37886,0.0914951,0.30227,0
154.412698413,1.81451,0.108934,0.0183806,2.82681,0,0.0429995,0.1561,0.0495017,3.61539,0,0.362801,0.0183789
154.459138322,1.90217,0.0666206,0.0281963,2.60315,0,0.0568469,0.20166,0.0864753,3.7173,0,0.352182,0.0584146
154.505578231,1.68878,0,0,2.55914,0,0.0936343,0.346687,0.124169,3.67949,0,0.295195,0.0857956
154.552018141,1.25593,0,0.000567367,2.62048,0.0320412,0,0.571449,0.136635,3.61396,0.0513753,0.233056,0
154.598458050,1.33223,0,0,2.3733,0.0966894,0,0.76051,0.0969737,3.44883,0.0981638,0.361539,0
154.644897959,1.35497,0,0,2.5253,0.0159524,0.00415712,0.67695,0.077801,3.57035,0.155346,0.202461,0.0343839
154.691337868,1.17802,0,0,2.74111,0,0.568248,0.412716,0.069929,3.61097,0.153413,0.144363,0.236858
154.737777778,1.07758,0,0.0378336,2.7627,0.0259944,1.26074,0.076484,0.160882,3.44449,0.0894588,0.0563527,0.259947
154.784217687,1.35855,0.0144318,0.163282,2.42096,0,1.6511,0.00214942,0.113741,3.40136,0.0109782,0.000672086,0.0109585
154.830657596,1.5964,0.147479,0.188257,2.05435,0.0303122,1.71916,0.00046533,0.060395,3.3081,0.0127044,0.0728905,0.0253028
154.877097506,1.58766,0.208683,0.109953,2.02661,0.0174223,1.91407,0.00223692,0.114211,3.04958,0.415375,0.0488613,0.0710635
154.923537415,1.93708,0.438121,0.00373477,1.9491,0.0942182,1.75196,0.090964,0.0985791,2.67328,0.138254,0.155866,0.125616
154.969977324,2.59316,1.17622,0.00211263,2.13165,0.131662,1.20378,0.183281,0.0961444,2.14409,0.0216518,0.488943,0.0739644
155.016417234,2.81155,1.042,0.00057006,2.07791,0.23168,0.645112,0.88228,0.270971,2.03346,0.00814287,0.602017,0
155.062857143,2.4832,1.05667,0,1.73552,0.226064,0.536357,1.24146,0.384439,2.25322,0,0.636447,0.0161491
155.109297052,1.65159,1.52019,0,1.37527,0.161522,0.372554,1.76173,0.231483,2.29981,0,0.728873,0.0126368
155.155736961,1.43892,1.75317,0.000567103,1.25358,0.0260036,0.154075,2.53669,0.0722972,2.1586,0,0.618246,4.5926e-05
155.202176871,0.951871,1.85151,0.000952328,1.03151,3.41124e-05,0.123805,2.96649,0.0699923,2.27146,0,0.687426,9.31402e-05
155.248616780,0.562488,2.06478,0.0267382,1.00634,0.0207348,0.150333,2.6866,0.0230602,2.43223,0.025619,0.871784,0.103262
155.295056689,0.417203,2.14893,0.00426617,1.21632,0.002096,0.249625,1.81678,0.0969345,2.52691,0.0763979,0.907439,0.329509
155.341496599,0.343034,1.88647,0,1.95475,0.0966098,0.472916,0.994942,0.180561,2.19216,0.0817122,1.48761,0.303159
155.387936508,0.630543,1.263,0.00609878,2.53984,0.292073,0.486561,0.698697,0.66986,0.988402,0.0668183,1.91468,0.0255077
155.434376417,1.03369,1.35751,0.0726684,2.98154,0.169901,0.315563,0.667626,0.881427,0.929125,0.0281205,1.88031,0
155.480816327,0.911715,1.50288,0.00768523,3.18159,0.0138504,0.411936,0.767965,0.812121,0.52917,0.0129827,1.76028,6.00575e-05
155.527256236,0.617448,1.69988,0,3.00279,0.026131,0.75859,0.681179,0.588564,0.350382,0.0907673,2.03761,8.99491e-05
155.573696145,0.269816,1.8284,0.00192182,2.33411,0,0.858946,0.52907,0.776437,0.507861,0.0602935,2.34001,8.04286e-05
155.620136054,0,1.95165,0.00741646,1.92669,0,0.886585,0.356516,1.24415,0.544956,0.0779755,2.22215,0.0766593
155.666575964,0,1.9312,0.0124963,1.71616,0,0.807242,0.371781,1.13327,0.81573,0.0983853,2.14458,0.0517581
155.713015873,0.0401041,1.83437,0.014608,1.88823,0.0257938,0.656041,0.4955,0.705532,0.930929,0.0807244,2.2244,0.0474371
155.759455782,0.411908,1.73377,0,2.54058,0.104681,0.453295,0.405069,0.564208,0.511759,0.0697641,2.44068,0.0799016
155.805895692,0.27675,1.61482,0,2.94149,0.0663139,0.290568,0.497336,0.881956,0.528729,0.0565826,2.49607,5.2029e-05
155.852335601,0.0449802,1.70324,0,2.98168,1.07512e-06,0.269728,0.914652,0.981938,0.512183,0.0405024,2.47222,0.000142206
155.898775510,0,2.06995,0,2.73831,0.018733,0.241071,1.1337,0.902551,0.359667,0.0482351,2.44105,0.000142897
155.945215420,0,2.17116,0.000615055,2.22465,0.040677,0.166538,1.25616,0.741908,0.731943,0.0527463,2.57755,0.0195757
155.991655329,0.0616049,2.1955,0.000706459,2.22952,0.176248,0.16377,1.04784,0.694084,0.855713,0.00575933,2.53516,0.0842435
156.038095238,0.0359242,2.11104,0,2.0482,0.203613,0.24511,0.685482,0.64923,0.954526,0.173318,2.27914,0.112169
156.084535147,0.00621878,1.96,0,2.15026,0.178076,0.716804,0.648753,0.720453,0.900129,0.634594,1.95282,0.0517379
156.130975057,0,1.39019,0.000831679,2.53223,0.0386864,0.676939,0.99124,0.377364,0.272035,0.638203,2.17019,0.00833124
156.177414966,0.277902,1.21168,0.0273762,2.65275,0.0442061,0.825731,0.965135,0.297852,0.105136,0.45627,2.26499,0.0185891
156.223854875,0.25631,1.49388,0.0291973,2.84152,0.00133645,0.830737,0.820733,0.51024,0.0982707,0.128712,2.51857,0.034459
156.270294785,0.139334,1.85843,0.0963369,2.80466,0.0265044,0.801468,0.773785,0.722817,0.133626,0.00769131,2.62458,4.27359e-05
156.316734694,0.0128879,2.02582,0.0814362,2.6033,0.0256783,0.803911,0.707582,0.629878,0.121418,0.0987067,2.89421,0.0363138
156.363174603,0.0279813,1.96085,0.0038777,2.71863,0,1.06459,0.678111,0.177695,0.125042,0.16496,2.95309,0.0116161
156.409614512,0.0508072,1.6657,0.00211176,2.66125,0,1.4078,0.695739,0.0395316,0.12383,0.306077,2.94383,0.0123936
156.456054422,0.00653262,1.55608,0.00377885,2.37143,0,1.47796,0.717185,0.111721,0.0666411,0.274603,2.84084,0.0617662
156.502494331,0.671058,1.33908,0.00687495,2.00134,0,1.27297,0.662826,0.301738,0.0612892,0.0608898,2.75254,0.0133243
156.548934240,1.45082,0.881023,0.0045211,2.05614,0.201039,0.676569,0.847078,0.410043,0.083135,0.0230496,2.67268,0.0296904
156.595374150,1.68106,0.257355,0.170981,2.48343,0.245956,0.741659,1.27923,0.0951804,0.0887329,0.205165,2.23675,0.113834
156.641814059,1.32017,0.220249,0.34988,2.57507,0.0428744,0.71533,1.74932,0.10852,0.170229,0.421651,1.73603,0.200457
156.688253968,0.4395,0.863924,0.500213,2.30557,0.0603921,0.706906,1.84953,0.307196,0.145116,0.363263,2.08229,0.197247
156.734693878,0,1.14992,0.515696,1.68283,0.046213,0.395326,2.25978,0.47606,0.0233642,0.382962,2.6779,0.19195
156.781133787,0.00339437,1.58669,0.0642348,1.51363,0.199713,0.285873,2.11966,0.863141,0.0697972,0.141178,2.96099,0.0392292
156.827573696,0,2.06854,0.0678972,1.29828,0,0.603774,1.616,1.08306,0.161335,0.132348,3.31327,0
156.874013605,0.270525,1.96657,0.223198,1.08816,0,1.46906,0.600982,1.01543,0.116229,0.167591,3.17743,0
156.920453515,0.669764,1.98648,0.377033,0.655798,0.00124442,1.65164,0.151652,0.826524,0.00505043,0.0873637,3.32099,0
156.966893424,0.501874,1.92398,0.302838,0.537033,0.0223858,1.8555,0.0428536,0.18352,0.0859642,0.00869886,3.72122,0.0364332
157.013333333,0,1.7539,0.115501,0.168665,0.00350536,2.60129,0.0565927,0.020292,0.111717,0.00475491,4.00877,0.0197754
157.059773243,0,1.68624,0.0270836,0.129335,0.000710221,2.83639,0.0565148,0.0434146,0.017511,0.0558926,4.10634,0
157.106213152,0,1.75377,0.0569333,0.0747503,0.00662423,2.93421,0.196369,0.0350322,0.0195943,0.141649,4.23515,0
157.152653061,0,1.93974,0.251248,0.259796,0.0133839,2.97997,0.154525,0.0180991,0.00946097,0.128139,4.18143,0
157.199092971,0,1.97772,0.250729,0.145,0.00624968,2.86797,0.0121022,0.0125977,0.006044,0.187752,3.99354,0
157.245532880,0.0236923,2.0747,0.211468,0.0431926,0.00414683,2.6619,0.0190687,0.099285,0.0093749,0.142267,3.72432,0.0447643
157.291972789,0.036439,2.26134,0.417201,0.000930228,0.187148,2.33041,0.0366573,0.112351,0.172564,0,3.71066,0.06661
157.338412698,0,2.62729,0.671592,0,0.191021,2.22966,0.0431195,0,0.0994608,0,3.97559,0.0638044
157.384852608,0,2.76728,0.655448,0,0.0800505,2.26627,0.0240873,0,0.00699829,0.083312,4.09587,0
157.431292517,0,2.69938,0.404804,0,0.189746,2.17225,0.0244099,0,0.00262293,0,3.97438,0
157.477732426,0,2.48168,0.237235,0.0049554,0.210406,2.23398,0.0357473,0.0604096,0,0.0407626,3.77044,0
157.524172336,0,2.05722,0.569587,0.0229486,0.0226708,2.72482,0.011502,0.0862001,0.0661586,0.0804672,3.44025,3.69952e-05
157.570612245,0.0485321,2.01103,0.581204,0.0179487,0.0184967,3.07953,0.00398756,0.072445,0.0486531,0.110497,2.97367,5.48914e-05
157.617052154,0.0406362,2.31926,0.0924156,0.00359709,0.155823,2.93889,0.00556193,0.0586407,0.0523799,0.131039,2.92262,0.011549
157.663492063,0,2.51892,0.150218,0,0.383539,2.67584,0.0121245,0.053175,0.175267,0.0281603,3.13708,0.00802071
157.709931973,0,2.58441,0.276783,0,0.367462,2.63038,0.0198242,0.0686785,0.359391,0.0132964,3.47045,0
157.756371882,2.90262e-05,2.5878,0.15792,0,0.179398,2.8566,0.0400429,0.044115,0.387222,0.0690121,3.61663,0
