TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
120.929523810,0.0286218,1.53067,0.622976,0.179874,0.015517,2.40561,0.285392,0.231701,0,0.00128974,3.83853,0
120.975963719,0.0328415,1.72405,0.4898,0.50247,0.00750614,2.38946,0.230165,0.363672,0,0.00387693,3.39813,0.00686605
121.022403628,7.43328e-05,1.67533,0.201933,0.703076,0.159154,2.2567,0.240136,0.20814,0.111934,0.0192168,3.5331,0.0472057
121.068843537,6.03515e-05,1.49455,0.00375949,0.199796,0.445519,2.52978,0.267921,0.0719131,0.116191,0.0116792,3.76159,0.159422
121.115283447,0,1.58326,0.0199228,0.115101,0.388406,2.76268,0.223511,0.190696,0,0.0638358,3.5887,0.279663
121.161723356,0,1.62065,0,0.156311,0.388248,2.62675,0.156574,0.242443,0,0.0770755,3.83325,0.0266382
121.208163265,0.0589045,1.52978,0,0.177354,0.605604,2.30739,0.296162,0.108003,0,0.022451,3.93175,0.0195116
121.254603175,0.0599312,1.41391,0,0.161751,0.689173,1.94109,0.244197,0.0982363,0,0.0212744,3.98409,0.0898257
121.301043084,0.0189332,1.60577,0.0698596,0.246045,0.890122,1.91863,0.239415,0.0855108,0,0.0194121,3.94158,0.0801086
121.347482993,0,1.88982,0.221043,0.178865,1.06647,1.80805,0.253851,0.041751,0,0.0317118,3.75919,0.0373185
121.393922902,0,2.20181,0.242181,0.197231,0.637711,2.34476,0.168019,0.0732405,0,0.0372852,3.65445,0.0168149
121.440362812,0,2.16375,0.131451,0.423023,0.117999,2.49136,0.193061,0.131709,0,0.032657,3.78971,0.030417
121.486802721,0,1.96601,0,0.392414,0,2.71864,0.223503,0.187156,0,0.0193097,3.64322,0.099904
121.533242630,0,1.88559,0,0.20098,0.249371,2.54929,0.276894,0.182609,0,0.0216874,3.86837,0.1136
121.579682540,0,1.92042,0,0.0726846,0.0208074,2.45369,0.320382,0.353948,0.676539,0.0291602,3.60347,0.0722288
121.626122449,0.00179082,2.18956,0.020381,0.159498,0.164711,2.44553,0.309158,0.376511,1.37003,0.0537298,2.7711,0
121.672562358,0.00987859,2.90047,0.0127735,0.0653132,0.128364,2.2574,0.159851,0.304189,1.7269,0.124715,2.4445,0
121.719002268,0.0553942,3.14729,0,0.0398731,0,2.09392,0.289486,0.146857,2.26939,0.110547,2.01942,0
121.765442177,0.0345345,3.16607,0,0.132015,0,2.11223,0.475466,0.0484484,2.51381,0.0343464,1.39473,0
121.811882086,0,3.46165,0,0.162139,0,2.09202,0.346806,0.0744478,2.30374,0.0495657,1.09578,0
121.858321995,0,3.768,0,0.178247,0,2.23368,0.0858561,0.0623573,2.01044,0.0430373,1.10211,0
121.904761905,0.0538257,3.78537,0,0.178521,0,2.22763,0.0928562,0.0323544,1.94735,0.0133883,1.27527,0
121.951201814,0.0586176,3.74454,0,0.157842,0,2.12716,0.0785287,0.0242214,1.98291,0.0140052,1.17288,0
121.997641723,0.0551554,3.82837,0,0.140383,0,2.09982,0.0791237,0.00861288,2.1445,0.0121376,0.901784,0
122.044081633,0.0532651,3.86846,0,0.120904,0.00634724,2.06454,0.0738124,0.260523,2.23454,0.0327326,0.59329,0
122.090521542,0.0477035,3.76739,0,0.117448,0.00971373,2.01093,0.164462,0.195601,2.30299,0.0463097,0.425069,0
122.136961451,0.0199559,3.89342,0,0.110271,0.0152039,2.03707,0.11275,0.0844826,2.28605,0.00812392,0.250048,0.00340507
122.183401361,0,4.011,0,0.108919,0.0241342,1.97062,0.106494,0.0449889,2.25594,0.00566374,0.122187,0.0155913
122.229841270,0,3.83717,0,0.0976302,0.0299982,1.68563,0.414996,0.221786,2.35537,0.00358628,0.536359,0.0228056
122.276281179,0,3.81536,0,0.0818093,0.0239499,1.55788,0.376828,0.203485,2.44066,0.00454369,0.704571,0.00506403
122.322721088,0,3.93572,0.000174488,0.0867709,0.0160996,1.85615,0.349667,0.117226,2.31438,0.0087868,0.664188,0
122.369160998,0,4.04216,0.000798777,0.108402,0.012421,2.34311,0.187373,0.0452594,2.19087,0.0131195,0.501421,0
122.415600907,0.0208289,4.00732,0.0031042,0.143154,0,2.46986,0.0207341,0.0417549,2.12846,0.0265039,0.23304,0
122.462040816,0.0345519,3.61437,0.0268345,0.167055,0.0164848,2.0388,0.0439407,0.00816041,2.32615,0.0366593,0.1665,0.0162128
122.508480726,0.0334569,3.38476,0.00455919,0.17678,0.0193334,1.66292,0.0694105,0.0213905,2.4399,0.0183413,0.345912,0.0204047
122.554920635,0.0410077,3.36018,0.00403373,0.157231,0,1.79706,0.0827928,0.0405265,2.51739,0.0167882,0.607401,0.00890625
122.601360544,0.0387782,3.32902,0.00334949,0.130765,0,1.93224,0.100653,0.0470365,2.53305,0.0586859,0.649283,0
122.647800454,0.023466,3.35806,0.00254576,0.149666,0,1.91861,0.129599,0.0524007,2.48629,0.158453,0.587686,0
122.694240363,0.0430132,3.2955,0.00296271,0.32238,0,1.80425,0.0868275,0.0535811,2.4109,0.218953,0.422347,0.0235536
122.740680272,0.0333531,2.99648,0.0022137,0.43636,0,1.95608,0.0656839,0.0945412,2.44421,0.217556,0.397846,0.029139
122.787120181,0.0543896,2.82023,0,0.263351,0,2.09834,0.0494076,0.075768,2.53394,0.194954,0.90356,0
122.833560091,0.0926719,2.9821,0.000547038,0.16262,0,2.08785,0.0475369,0.23119,2.52921,0.161796,0.967949,0.00539659
122.880000000,0.0787728,3.65734,0.000548701,0.14433,0,1.72159,0.0417623,0.441178,2.40439,0.00456453,0.752745,0.00699336
122.926439909,0.0625584,3.96344,0,0.148804,0,1.5215,0.0398542,0.526928,2.51071,0.00692815,0.529072,0.00599866
122.972879819,0.0415205,3.9598,0,0.195528,0,1.44444,0.0410949,0.517606,2.62361,0.00635606,0.262162,0.00123102
123.019319728,0.0398176,3.77008,0.000231449,0.312263,0,1.48073,0.0431218,0.245495,2.71219,0.00426231,0.0439676,0
123.065759637,0.0902034,3.5869,0.0403319,0.437328,0,1.54213,0.032593,0.0293218,2.71232,0.00706696,0.0134195,0
123.112199546,0.0986981,3.56663,0.178783,0.432835,0,1.40539,0.0583258,0.0273666,2.51716,0.00755838,0.147207,0.0105192
123.158639456,0.510209,3.53365,0.0261573,0.366694,0,1.12784,0.288392,0.0398034,2.25344,0.0161842,0.21866,0
123.205079365,1.82989,2.66495,0.0390046,0.215438,0.0548885,0.510081,0.541526,0.299526,2.10771,0.04085,0.113448,0
123.251519274,2.55981,1.85268,0.108026,0.672299,0.0878244,0.0857045,0.11785,0.420851,2.05178,0.0498084,0.0735411,0
123.297959184,2.78736,1.72889,0.182283,1.19829,0.0926705,0.00125817,0.00463542,0.438635,2.0394,0.0573317,0.0622247,0
123.344399093,2.84052,1.51925,0.241917,1.15273,0.082606,0,0.00299857,0.462699,2.10217,0.0488074,0.037631,0
123.390839002,2.86141,1.59435,0.179353,1.07059,0.0618522,0,0,0.429666,2.04733,0.0533837,0.00151212,0
123.437278912,2.75913,1.63874,0,0.818748,0.0201723,0,0,0.390793,2.24958,0.0528321,0,0
123.483718821,2.43319,1.6304,0,0.635341,0,0.0398287,0,0.370444,2.50084,0.0468191,0.0210258,0
123.530158730,2.29018,1.41353,0,0.643444,0,0.330859,0,0.381475,2.61582,0.162736,0.0707155,0
123.576598639,2.15935,1.22202,0.0109106,1.01983,0,0.481321,0,0.471419,2.76445,0.197051,0.021979,0
123.623038549,2.20223,1.25043,0.00665061,1.25766,0.0152192,0.452575,0,0.509848,2.92684,0.0557404,0,0
123.669478458,2.33985,1.3734,0.0843374,1.39167,0.0114607,0.213162,0,0.468533,2.84357,0.0493009,0,0
123.715918367,2.3881,1.36934,0.171064,1.49848,0.0238569,0.00409915,0,0.467086,2.60909,0.0455995,0,0
123.762358277,2.38977,1.40021,0.182053,1.47293,0.0446721,0,0,0.477967,2.39236,0.0461555,0.161856,0
123.808798186,2.39764,1.41061,0.144123,1.35719,0.0495148,0,0,0.514179,2.17384,0.0516348,0.169944,0
123.855238095,2.6357,1.48475,0.05417,1.76027,0.0324957,0,0,0.465155,1.71613,0.0614553,0,0
123.901678005,2.67586,1.4892,0.0167907,1.87105,0.0299868,0,0,0.421123,2.0371,0.146892,0.00481375,0
123.948117914,2.6121,1.44344,0.0745068,1.8665,0.0289936,0,0,0.314178,2.36498,0.202716,0.0152977,0
123.994557823,2.67677,1.15988,0.0316891,1.76966,0.0172268,0,0.0154015,0.2627,2.69817,0.167205,0.02054,0
124.040997732,2.68076,0.806672,0,1.62043,0.00191258,0,0,0.459284,2.95043,0.0732417,0.0454387,0
124.087437642,2.63548,1.11934,0.0306111,1.51639,0,0,0,0.381741,2.6941,0.0606023,0.0271303,0
124.133877551,2.52784,1.13983,0.173549,1.43637,0.0170805,0,0,0.361026,2.57439,0.0541456,0.0521843,0
124.180317460,2.49711,1.01625,0.112567,1.47721,0.013225,0,0.00278588,0.378969,2.41476,0.0492662,0.0544878,0.0370132
124.226757370,2.64641,0.97974,0.134913,1.65457,0.00991037,0,0,0.3433,2.3101,0.0376899,0.0594025,0.11894
124.273197279,2.73146,1.04415,0.161981,1.7767,0.104729,0,0,0.332424,2.28007,0.0361788,0.0704212,0
124.319637188,2.79388,1.06684,0.0767984,1.72786,0.0647967,0,0,0.34231,2.16825,0.0440468,0.0864876,0
124.366077098,2.77255,1.14152,0,1.73723,0.0572516,0,0,0.3854,2.29789,0.0568346,0.0639909,0
124.412517007,2.81825,1.27453,0,1.78625,0.0717184,0,0,0.442181,2.29334,0.059741,0.0146313,0.0526117
124.458956916,2.83956,1.176,0,1.7233,0.0996241,0,0.0240692,0.459145,2.31483,0.0654308,0,0.255303
124.505396825,2.81571,0.930222,0,1.79193,0.0443442,0,0,0.422548,2.5168,0.0637032,0,0.349726
124.551836735,2.75939,0.713417,0,2.007,0.0377446,0,0,0.374486,2.71975,0.054008,0.0362409,0.227887
124.598276644,2.62348,0.881586,0,1.94724,0.0601849,0,0,0.397606,2.75504,0.0522695,0.0191032,0.0404496
124.644716553,2.5316,0.724462,0.0456178,1.86172,0.115607,0,0,0.407096,2.75569,0.0498006,0.00788466,0
124.691156463,2.61539,0.458933,0.0488615,2.08191,0.230781,0,0,0.375834,2.4958,0.0567234,0.0379772,0
124.737596372,2.69419,0.340983,0.0409464,2.26484,0.160457,0,0,0.345201,2.13588,0.0698406,0.0574862,0
124.784036281,2.51384,0.373057,0.0649445,2.48008,0.0182981,0.0226232,0.00744103,0.287016,2.0511,0.0684322,0.117425,0
124.830476190,1.86712,0.418047,0.0771633,2.65192,0,0.0121648,0.0162698,0.205276,1.36298,0.0819398,1.05346,0.0143996
124.876916100,1.05844,0.350351,0.179555,2.31751,0.0582543,0.0733083,0.424731,0.348072,1.32187,0.0998219,1.87248,0
124.923356009,0.928594,0.13259,0.174936,2.29308,0,0.23621,0.629849,0.183155,1.36774,0.132202,2.19091,0
124.969795918,0.760386,0,0.166815,2.07286,0,0.24892,0.783114,0.0397812,1.40373,0.113773,2.51034,0
125.016235828,0.663665,0.0436393,0.192081,2.00045,0.0136815,0.401368,0.794675,0.0415036,1.41431,0.0942475,2.59743,0
125.062675737,0.852074,0.077834,0.143036,2.19874,0,0.335019,0.720561,0.0584111,1.37487,0.0719568,2.52555,0
125.109115646,1.17395,0.0856763,0.108398,2.44999,0.00147783,0.418981,0.709342,0.0411937,1.06801,0.0698999,2.39159,0
125.155555556,1.17823,0.0647806,0.0838235,2.61573,0.0173735,0.476997,0.912472,0.0200942,0.751232,0.0698624,2.14293,0.0472158
125.201995465,0.764504,0.0504451,0.120132,2.53491,0.0184356,0.50992,1.05527,0.00217725,0.79865,0.0599114,1.94546,0.273795
125.248435374,0.347415,0.0697838,0.110792,2.47463,0.0761432,0.47532,1.15426,0,0.976809,0.0120287,1.89424,0.333433
125.294875283,0.112389,0.062265,0.114381,2.32559,0.091171,0.408868,1.17028,0,1.03913,0,2.16396,0.215372
125.341315193,0.0557493,0.0771198,0.116365,2.33462,0.0751471,0.434013,1.17021,0.0428828,0.936627,0,2.4299,0.0438817
125.387755102,0.169508,0.0602089,0.149828,2.32289,0.0619698,0.498877,1.04972,0.0730348,0.703163,0,2.50949,0
125.434195011,0.383763,0.019426,0.159112,2.27618,0.106541,0.517789,0.877807,0.068569,0.307372,0,2.61004,0.0485242
125.480634921,0.441066,0.013716,0.138484,1.99195,0.113187,0.467924,0.669328,0.0651549,0.480078,0.040431,2.89555,0.086663
125.527074830,0.338215,0,0.11584,1.98434,0.128428,0.446303,0.893353,0.0608036,0.855355,0.0278204,2.72843,0
125.573514739,0.0716652,0,0.0975602,2.32536,0.133399,0.489681,0.969446,0.0227517,0.99371,0,2.55103,0
125.619954649,0,0.0084616,0.128621,2.50533,0.089497,0.509373,0.802792,0.0185596,1.03195,0.0241588,2.45996,0
125.666394558,0.0678233,0.019007,0.174483,2.56803,0.0756638,0.523921,0.686518,0.00580116,0.993358,0.012739,2.39937,0
125.712834467,0.0660503,0.00233368,0.205811,2.66048,0.0980691,0.563963,0.753085,0.0104998,1.02454,0,2.1936,0.0013527
125.759274376,0.0330975,0.00271021,0.2303,2.89188,0.0690192,0.542465,0.635693,0.0280975,0.912961,0,2.22525,0.0022149
125.805714286,0.0544569,0.00241856,0.216607,3.04069,0.0559296,0.458403,0.681343,0.05488,0.572884,0,2.46716,0
125.852154195,0.0402633,0.00016415,0.193585,2.7574,0,0.389355,0.660586,0.058828,0.880636,0.0448511,2.56982,0
125.898594104,0.107495,0,0.175377,2.60372,0.0375522,0.370047,0.515059,0.104239,1.11844,0.146244,2.47681,0
125.945034014,0.179354,0,0.175386,2.51992,0.050998,0.346129,0.565529,0.0421203,1.06512,0.178094,2.50429,0.000297944
125.991473923,0.0894339,0,0.192171,2.41021,0.0894366,0.249024,0.790073,0.00820429,1.02838,0.10439,2.49977,0
126.037913832,0,0,0.19152,2.3927,0.166338,0.254606,1.05027,0.0205404,0.790509,0.0112051,2.52471,0
126.084353741,0,0,0.189315,2.31006,0.217887,0.380779,1.21382,0.0223578,0.37618,0.00205022,2.63832,0
126.130793651,5.06587e-05,0,0.170415,2.40939,0.187394,0.432834,1.16685,0.0061689,0.309846,0.042857,2.70492,0
126.177233560,0.000331342,0.000612007,0.153314,2.61207,0.155153,0.395838,1.15996,0,0.35404,0.0551086,2.77112,0
126.223673469,0.000437877,0.000283544,0.142851,2.72612,0.118019,0.357083,1.0536,0.12701,0.530143,0.0463971,2.75971,0
126.270113379,0.000322896,4.03993e-06,0.151769,2.76165,0.10612,0.355942,1.0594,0.190026,0.62419,0,2.67213,0
126.316553288,0.000386294,0.00205349,0.158838,2.78555,0.0654349,0.382498,1.06986,0.0995554,0.658824,0,2.63848,0
126.362993197,0,0,0.166854,2.85108,0.035787,0.480656,0.962076,0.0513516,0.346372,0.116993,2.70086,0.00216742
126.409433107,0,0.0137775,0.158259,2.67614,0,1.26836,0.638869,0.008505,0.0623607,0.151254,3.25271,0.0573369
126.455873016,0,0.0596918,0.317375,1.86314,0.000122065,1.97167,0.0886982,0,0.0172162,0.126229,3.5708,0.0378838
126.502312925,0,0.0258536,0.241747,1.82372,0.0591703,2.25716,0.00958663,0,0.0106797,0.0864348,3.4485,0.0588996
126.548752834,0,0,0.169799,1.67423,0.150289,2.39433,0.00581146,0,0.00664957,0.0672757,3.42986,0.0715771
126.595192744,0.0268851,0,0.240941,1.54596,0.0986357,2.15708,0.0167381,0.00769108,0.00168878,0.10308,3.37279,0.0527435
126.641632653,0.0411272,0,0.186533,1.38056,0.0386612,2.06893,0.0709568,0.022679,0,0.126676,3.23745,0.0608352
126.688072562,0.000638935,0,0.0863851,1.1147,0,2.46926,0.0437327,0.0377141,0,0.158864,3.23252,0.0501328
126.734512472,0.000298766,0.00747942,0.0758685,1.06883,0,2.57185,0,0.0398009,0,0.125272,3.44945,0.0481687
126.780952381,0,0.0720906,0.139425,1.12601,0,2.64295,0,0.0242645,0,0.124861,3.56299,0.0496706
126.827392290,0.0381641,0.169046,0.119417,1.21922,0,2.6476,0,0.00874157,0,0.213508,3.56078,0.0552756
126.873832200,0.11376,0.250535,0.0730501,1.20165,0.0172288,2.51597,0,0.00674643,0,0.283026,3.44712,0.0626406
126.920272109,0.056173,0.25153,0.0198472,1.15157,0.0338194,2.5978,0,0.0127842,0,0.294318,3.14523,0.088576
126.966712018,0,0.202657,0.0478715,1.1867,0.0681395,2.77381,0,0.0137834,0,0.282982,2.78915,0.166092
127.013151927,0,0.374469,0.0870456,1.13801,0.0208884,2.75166,0,0.00830133,0,0.282211,2.72819,0.196148
127.059591837,0.0927361,0.592145,0.000306379,1.06674,0,2.46724,0.000273817,0.00166908,0,0.319173,3.10801,0.0851232
127.106031746,0.212215,0.748658,0.000463219,1.06203,0,2.49938,0.00232637,0.00181328,0,0.320038,3.29834,0.0621708
127.152471655,0.19624,0.737338,0.00308042,1.04343,0.0691886,2.81321,0,0.0133042,0,0.240935,3.08733,0.0429398
127.198911565,0.136017,0.594758,0.00530754,1.0782,0.0928869,2.95773,0,0.0235852,0,0.179946,2.88428,0.103757
127.245351474,0.130418,0.324203,0.0323675,1.08734,0.124326,2.93548,0,0.0259349,0,0.17518,2.81207,0.0378653
127.291791383,0.242479,0.135054,0.0399224,1.09031,0.126486,2.89478,0,0.0188021,0,0.211172,2.68712,0.043345
127.338231293,0.432253,0.0830123,0.037002,1.0759,0.110757,3.00738,0,0.01018,0,0.192496,2.41848,0.0504068
127.384671202,0.574333,0.0994779,0.027557,1.00644,0.124013,3.15893,0.00547364,0.00790724,0,0.224574,2.22413,0.0621148
127.431111111,0.571765,0.0955565,0.0193032,0.953202,0.0611744,3.06438,0,0.0115855,0,0.288587,2.57357,0.0767128
127.477551020,0.411625,0.186381,0.00401471,0.827415,0.0637748,2.96748,0,0.0186623,0,0.310727,2.95021,0.112159
127.523990930,0.258788,0.337462,0,0.990031,0.0877723,2.69163,0,0.0284722,0,0.351506,3.05157,0.151588
127.570430839,0.206917,0.498007,0.00124812,1.14763,0.103544,2.34818,0,0.0361581,0,0.431863,2.99102,0.150681
127.616870748,0.243859,0.643867,0,1.10143,0,2.45779,0,0.0365553,0,0.815539,2.82463,0.167101
127.663310658,0.271835,0.706944,0,1.06308,0.00197629,2.54833,0,0.0303124,0,0.9657,2.98013,0.282869
127.709750567,0.229964,0.648397,0,0.98278,0.0789222,2.58783,0,0.0245893,0,0.716624,2.91971,0.253764
127.756190476,0.212046,0.498591,0.0991661,1.0275,0.329481,2.55577,0,0.0234112,0,0.456102,2.65647,0.153886
127.802630385,0.363499,0.290394,0.00319686,1.11741,0.209041,2.54189,0,0.0200232,0,0.404196,2.56006,0.260103
127.849070295,0.536493,0.17767,0.00163971,1.13176,0.059706,2.65333,0,0.0192051,0,0.355055,2.48435,0.401505
127.895510204,0.646268,0.187624,0.00126763,1.07106,0.0237482,2.71408,0,0.0199843,0,0.277093,2.64793,0.390352
127.941950113,0.64075,0.320557,0.0290905,0.953008,0.0177115,2.81775,0,0.0207657,0,0.255768,2.78183,0.230018
127.988390023,0.604402,0.782204,0.032234,1.0255,0.0164019,2.82607,0,0.0149867,0,0.301569,2.72305,0.0305561
128.034829932,0.63823,1.56167,0.0720998,1.03601,0.0212082,2.79066,0.0629341,0.000719569,0,0.307958,2.42372,0.0242014
128.081269841,0.600899,2.30523,0.0889018,0.909419,0.0534423,2.66871,0.0312966,0,1.29584,0.272752,1.83021,0.028692
128.127709751,0.314552,2.76951,0.0378737,0.8195,0.12904,2.10264,0.0450077,0,2.1504,0.158879,1.81988,0
128.174149660,0.112806,2.8385,0.00826117,0.809526,0.100064,1.75254,0.0287168,0.0154821,2.33319,0.118755,1.92976,0
128.220589569,0.0519124,2.73456,0.00327499,0.755136,0.045543,1.70334,0.0574292,0.0100234,2.2659,0.106479,1.7614,0
128.267029478,0.119417,2.68203,0.0120557,0.751824,0.0455524,1.60827,0.0156629,0.00693063,2.06015,0.0675601,1.46888,0
128.313469388,0.180309,2.47437,0.0107444,0.8006,0.0967138,1.58031,0.0149468,0.00300742,1.91375,0.0173921,1.55507,0
128.359909297,0.410733,2.45386,0.00508682,0.944946,0.0277671,1.70993,0.0165365,0.0223427,1.90981,0.0125944,1.49883,0
128.406349206,0.280212,2.52983,0.0112733,0.835426,0.00699466,1.95285,0.0183655,0.0148843,2.22805,0.024842,1.09282,0
128.452789116,0.016354,2.88467,0.00833741,0.662354,0,2.03368,0.0400334,0.0138883,2.4307,0.0655889,0.857347,0
128.499229025,0.00524696,3.12028,0.00181061,0.536108,0,1.89693,0.0500601,0.00510801,2.47074,0.0626103,0.807183,0
128.545668934,0,2.98408,0.00289322,0.482522,0,1.79272,0.0457988,0,2.55364,0.250142,0.72884,0
128.592108844,0.0463532,2.91443,0.00238133,0.552091,0.00211823,1.58238,0.0103502,0,2.45613,0.500535,0.645349,0
128.638548753,0.0902908,2.65632,0.00202711,0.624424,0.0218386,1.24304,0.0118375,0.00219929,2.45613,0.487819,1.07683,0
128.684988662,0.114544,2.59486,0.00287768,0.662997,0.0916221,1.25762,0.019949,0.00261811,2.57492,0.285742,1.19215,0
128.731428571,0.0997432,2.85901,0.00473101,0.623069,0.00551317,1.5059,0.0310937,0,2.65208,0.0937669,1.07937,0
128.777868481,0.0878037,3.04418,0.00533479,0.497865,0.0250176,1.51012,0.0287354,0,2.66662,0,1.03902,0
128.824308390,0.0555515,2.83795,0.00324361,0.492342,0.00106094,1.40325,0.019004,0,2.64814,0,1.0165,0
128.870748299,0.0301328,2.77879,0.00997878,0.600141,0.0741998,1.22239,0.020951,0,2.49129,0,0.785479,0
128.917188209,0.0469959,3.00623,0.0209461,0.648813,0.248477,1.0894,0.0310614,0,2.2387,0,0.672145,0
128.963628118,0.0665534,2.95587,0.0720072,0.673691,0.335428,0.881059,0.0431088,0,2.16835,0,0.788636,0
129.010068027,0.0618937,2.77154,0.102022,0.62087,0.201239,0.771604,0.0372666,0,2.45836,0,0.830228,0
129.056507937,0.0323685,2.71857,0.101577,0.604203,0.0812986,0.916217,0.0257919,0,2.50456,0,0.821612,0
129.102947846,0.115431,2.89833,0.0692224,0.657893,0.0614474,1.04266,0.00560028,0,2.35407,0.0384423,0.800522,0
129.149387755,0.185385,3.10876,0.0840422,0.728502,0.0822445,1.00352,0.00650611,0,2.16142,0.0357896,0.797983,0
129.195827664,0.0457617,3.26139,0.115087,0.804142,0.136005,0.7992,0.0179873,0,2.01243,0,0.843515,0
129.242267574,0.0893208,3.17788,0.0776724,0.835192,0.122762,0.890879,0.0209383,0,2.02001,0,0.769605,0
129.288707483,0.125812,3.10549,0.0213809,0.794984,0.0988165,1.01315,0.0325511,0,2.12871,0.00180428,0.828966,0
129.335147392,0.129095,3.11989,0.0120512,0.744136,0.0641141,1.04845,0.0605719,0,2.24334,0,0.808157,0
129.381587302,0.107474,2.96907,0.0143985,0.964208,0.0593063,1.03336,0.0794164,0.00226157,2.23689,0,0.860503,0
129.428027211,0.122969,2.98126,0.00710761,0.954953,0.17267,0.715856,0.0891648,0,1.87851,0,0.77167,0
129.474467120,0.171629,3.20936,0.0182419,0.829189,0.282872,0.515813,0.0797197,0,1.80488,0.0314958,0.589804,0
129.520907029,0.168161,3.49936,0.0219375,0.734579,0.254291,0.277335,0.0686254,0,1.93009,0,0.755215,0
129.567346939,0.120937,3.64414,0.0110076,0.606808,0.0866886,0.348788,0.0744811,0.150178,2.03211,0.0229807,0.765731,0
129.613786848,0.11199,3.4434,0.0766175,0.590584,0.0628167,0.280184,0.0530785,0.095609,2.52766,0.0226302,0.403919,0
129.660226757,1.48975,2.54992,0.117264,1.01245,0.0535307,0.220571,0.00855016,0.0691229,2.80469,0.0441455,0.0809248,0
129.706666667,2.26115,1.76931,0.121141,1.14652,0.129612,0.336634,0.00379529,0.0454668,2.80772,0.0486843,0,0
129.753106576,2.43016,1.66057,0.151635,1.13427,0.253137,0.558035,0.000428306,0.131163,2.4771,0.0472739,0.000140302,0
129.799546485,2.45058,1.71006,0.0626089,0.997142,0.188903,0.389518,0,0.263153,2.41026,0.0617395,0.026425,0
129.845986395,2.55635,1.55533,0.0805002,1.30639,0.0612864,0.135423,0,0.192392,2.70097,0.0531612,0.000680063,0
129.892426304,2.67466,1.29244,0.0704681,1.47366,0.088663,0.062795,0,0.148033,2.82884,0.0535365,0.000121293,0
129.938866213,2.69626,1.40437,0.044251,1.22714,0.091141,0.079096,0.00375068,0.162525,2.71387,0.0547451,0,0
129.985306122,2.63194,1.36218,0,1.12151,0.0755948,0.316095,0.0363157,0.205304,2.69044,0.0541284,0.000287252,0
130.031746032,2.5561,1.26369,0,1.3212,0.0652951,0.742871,0.0404348,0.234712,2.55522,0.0537802,0.000872904,0
130.078185941,2.52788,1.38404,0,1.26853,0.0591983,0.869325,0.0252004,0.288074,2.73495,0.0558549,0.00142887,0
130.124625850,2.50158,1.395,0,1.21579,0.0613538,0.741841,3.32843e-07,0.313351,3.0164,0.0573669,0.00185707,0
130.171065760,2.57206,1.35914,0,1.25761,0.0686342,0.599233,0,0.350676,2.95292,0.0552505,0.00217039,0
130.217505669,2.60573,1.34795,0.0251965,1.53465,0.0640794,0.619732,0,0.394142,2.63726,0.0526257,0.0021456,0
130.263945578,2.65589,1.46743,0,1.76465,0.0621892,0.552102,0,0.421184,2.29128,0.0566994,0.00185937,0
130.310385488,2.7474,1.45298,0,1.73822,0.0722584,0.315269,0,0.414967,2.6365,0.0631798,0.00177146,0.00123399
130.356825397,2.78101,1.35686,0,1.58812,0.084261,0.0281332,0,0.406747,3.0077,0.0671038,0.00173433,0.00204317
130.403265306,2.67353,1.24568,0.00965282,1.49928,0.0842228,0,0,0.30094,3.06543,0.0641597,0.0252726,0
130.449705215,2.75327,1.05747,0.042161,1.29248,0.0879816,0,0,0.197583,3.04503,0.0585936,0.113078,0
130.496145125,2.86888,1.1613,0.0126078,1.04004,0.0712918,0.132564,0,0.27845,2.86601,0.0558443,0.0836271,0
130.542585034,2.76896,1.18199,0,0.919458,0.0572794,0.377213,0,0.396418,2.79756,0.0533957,0.0748648,0
130.589024943,2.53023,1.11715,0,1.00353,0.0590404,0.550449,0,0.457426,2.73703,0.0519847,0.067838,0
130.635464853,2.36807,0.825274,0.00030841,1.41794,0.0581748,0.561425,0,0.451444,2.72709,0.0526477,0.0411509,0.00824167
130.681904762,2.50897,0.759753,0,1.90731,0.0564201,0.430584,0.0044722,0.386541,2.76297,0.0560826,0.00651547,0.00777697
130.728344671,2.74069,0.828993,0,2.08065,0.0629759,0.166498,0.0282557,0.317179,2.64511,0.0591587,0.0307488,0
130.774784580,2.82722,1.01189,0,2.05393,0.0757063,0,0.0560133,0.297954,2.42392,0.0686117,0.0592934,0
130.821224490,2.70782,1.21551,0,1.86962,0.0698046,0,0.0724833,0.357589,2.31603,0.060011,0.0488626,0
130.867664399,2.53754,1.39291,0,1.72512,0.0456671,0.000375958,0.0764016,0.433155,2.06258,0.0563041,0.00216857,0
130.914104308,2.50919,1.20872,0,1.66071,0.0415141,0.0137525,0.0718966,0.453567,2.00277,0.053891,0.000929132,0
130.960544218,2.52659,0.901393,0.00729474,1.63034,0.0505266,0,0.0581669,0.455781,2.49253,0.0962088,0.0202829,0
131.006984127,2.38202,0.823762,0.0085061,1.75697,0.0651882,0,0.0493133,0.444125,2.7358,0.0615634,0.0485396,0.0127697
131.053424036,2.38871,0.976824,0,1.92293,0.0692085,0,0.0698476,0.471886,2.65512,0.0649529,0.0643284,0
131.099863946,2.47788,0.943136,0,1.78749,0.0631713,0.0510563,0.0579826,0.283153,2.74224,0.0562861,0.0680245,0
131.146303855,2.49407,0.633251,0.0036653,1.96169,0.0501221,0.191128,0.0436594,0.365771,2.82508,0.0643667,0.0277865,0
